1	907850
1	1003937
1	1081454
1	1800272
1	1908003
1	1908009
1	1908099
1	7591400
1	7591415
1	58645067
1	58647868
1	58651901
1	72155964
1	83327572
1	89768033
1	89776562
1	90918397
1	90989219
1	91129674
1	92165577
1	92755319
1	92756038
1	94795396
1	98164138
1	98696861
1	99048260
1	103597016
1	103818168
1	103927218
1	104429955
1	106638339
1	111087509
1	112857647
1	114891218
1	115097640
1	121333576
1	138029576
1	139314662
1	139314663
1	149935523
1	159686194
1	162737031
1	177215174
1	177222696
1	181855865
1	181855891
1	181859848
1	182137418
1	205481598
1	208716858
1	211651019
1	222873635
1	222908973
1	223240538
2	38920
2	38982
2	198639
2	23743923
2	23743959
2	32593420
2	50713428
2	56705654
2	61509974
2	69650058
2	86147939
2	93707750
2	102719684
2	103422039
2	104419218
2	108678270
2	144723965
2	174388460
2	177725404
3	93519
3	589010
3	12964521
3	32638063
3	35738238
3	36418653
3	38462451
3	38465056
3	43070930
3	43071098
3	43073392
3	43073453
3	43073663
3	43074342
3	43126231
3	44958724
3	51733963
3	53184615
3	53951340
3	54475251
3	58332969
3	58333113
3	58333618
3	58333626
3	58333825
3	72574483
3	94267027
3	102355120
3	102535347
3	102575489
3	103560295
3	112897720
3	113665692
3	113666367
3	113666803
3	134390574
3	157114712
3	160869745
3	165998862
3	168490059
3	168727245
3	168831630
3	170230523
3	176467671
3	178146175
3	180988456
3	184827924
4	16726922
4	36123836
4	48245230
4	55883841
4	55883866
4	56515464
4	107258424
4	115406947
4	126002219
4	134843174
4	135690274
4	136505992
4	136584461
4	136587940
4	136905525
4	136916293
4	137445435
4	137450208
4	137552348
4	138013930
4	138014746
4	138014749
4	138014759
4	138015273
4	138134936
4	138329955
4	138330266
4	138481655
4	138647644
4	138647775
4	139209880
4	139626198
4	139783802
4	139783931
4	139832882
4	140041929
4	140042181
4	140250442
4	140463375
4	141991597
4	143882924
4	145337441
4	166088909
4	166089233
5	4701984
5	4702008
5	4706473
5	4707299
5	4709124
5	16700036
5	52650634
5	52650910
5	64266907
5	86071473
5	87623318
5	89634917
5	97649982
5	97976842
5	98028782
5	107679224
5	125902074
5	165805612
6	200908
6	17748449
6	41071049
6	56835926
6	68195930
6	68325831
6	68338602
6	68340138
6	78127854
6	80312472
6	87483551
6	93574686
6	110040169
6	126487635
6	129655586
6	130508403
6	138027973
6	138552882
6	138553057
6	138558250
6	138618864
6	138620645
6	147570647
6	176738169
7	5709220
7	5710382
7	7425863
7	7425912
7	10866895
7	10934856
7	16676009
7	16676061
7	21936689
7	27487570
7	28433619
7	28437190
7	28437855
7	33993497
7	42123261
7	49475905
7	50979337
7	51863271
7	52443622
7	52448640
7	52452050
7	52452070
7	52452741
7	52453094
7	52453123
7	52817370
7	52821851
7	52822788
7	52824547
7	55152735
7	55153088
7	55162416
7	55967759
7	55971219
7	55971435
7	55971767
7	57465052
7	63196919
7	63196933
7	68584663
7	68586707
7	70359982
7	77778103
7	78332025
7	78334028
7	78377431
7	82365420
7	82882653
7	83896407
7	83959234
7	83959448
7	86187355
7	107481379
7	112324144
7	113070870
7	117089796
7	117262800
7	117302138
7	135832133
7	152212327
7	158750179
7	167268506
7	167924645
7	168005076
7	169064793
8	1238021
8	8795408
8	12146155
8	12341376
8	12928527
8	12928538
8	12928840
8	18029004
8	26771334
8	28525620
8	43056791
8	43811377
8	43814596
8	56744029
8	66337133
8	94952901
8	126659071
8	143830698
8	143832945
8	144752714
9	587123
9	856785
9	3879988
9	6466730
10	965999
10	8079493
10	8792903
10	8968986
10	8974812
10	9531237
10	12492304
10	12604261
10	13819938
10	15839527
10	15839688
10	28506660
10	28506727
10	29017299
10	30385948
10	30518619
10	30520623
10	31026589
10	34191758
10	36126169
10	40018963
10	40018984
10	40019338
10	40020986
10	40154056
10	40154795
10	40154841
10	40154865
10	40154921
10	40810784
10	40810949
10	40810957
10	40978217
10	41226735
10	42740263
10	42869407
10	42918196
10	45121757
10	62619701
10	68278097
10	68321098
10	79174251
10	81706346
10	84033251
10	98521785
11	1483533
11	6993871
11	9650579
11	9713647
11	12446425
11	16178840
11	16182460
11	16189413
11	42810349
11	43752490
11	47261456
11	96462766
11	99554515
11	105157429
11	108862294
11	112661635
11	112720048
11	112841490
11	123543421
11	123587692
11	128777215
12	151125
12	2638243
12	46801795
12	65186310
12	76636057
12	94202217
12	125643154
12	127432038
12	127925674
12	128616020
13	199060
13	204219
13	848381
13	4845043
13	5159018
13	17606926
13	17607115
13	17950159
13	19012155
13	34198788
13	34649600
13	78371857
13	81128507
13	81862407
13	93438331
14	1990318
14	2329002
14	3200297
14	3200858
14	4006520
14	6511113
14	8665988
14	11944490
14	14045107
14	18429671
14	23536706
14	42884534
14	43371930
14	47421553
14	47470986
14	56098619
14	56098662
14	57050270
14	57756037
14	59115923
14	59621329
14	71768004
14	86989537
14	88087067
14	98337356
14	98340215
14	98341059
14	107135256
14	111170482
14	112258674
14	113200952
14	121702402
15	2039399
15	2626369
15	2626410
15	4796587
15	8810436
15	10179036
15	12266383
15	13723414
15	13723669
15	13723753
15	16139341
15	18004082
15	25424934
15	28523270
15	62413853
15	62413866
15	64541512
15	64586495
15	64586825
15	76369159
15	85622097
15	91665713
15	91667282
15	97333617
15	107197066
15	107240754
15	107242873
15	107244012
15	109028474
15	110865804
16	1582417
16	1702428
16	8149845
16	20779366
16	28248937
16	28248943
16	28275683
16	31820657
16	31825949
16	32447128
16	32588664
16	32591781
16	32596779
16	38473123
16	42927054
16	46308541
16	47231198
16	51972641
16	52831866
16	54097680
16	56906353
16	56906536
16	56956435
16	69524477
16	69524897
16	69548814
16	70812305
16	70928106
16	72031184
16	72149830
16	78028910
17	19539032
17	24880660
17	30556429
17	31519924
17	58078845
17	77660280
17	81697700
17	94646831
17	94647164
17	95256383
18	16455880
18	16470843
18	17941043
18	17950295
18	23417757
19	794876
19	1807923
19	2121957
19	2700026
19	3626240
19	4259365
19	4423404
19	4431948
19	4462425
19	5753276
19	6680835
19	6996089
19	9099185
19	9314635
19	9475906
19	14383900
19	14445561
19	14501050
19	15319189
19	15991141
19	16753953
19	20569015
19	22235188
19	22582393
19	22837112
19	34995050
19	35527598
19	36707014
19	37056187
19	38875573
19	39909811
19	40080228
19	40086459
19	40866689
19	40866881
19	41823162
19	41823308
19	42012568
19	42147698
19	42147711
19	42151310
19	45851413
19	47389315
